3,2.66854960096006,-4.46804823494512,3
3.02,2.57918863626116,-4.44054823494512,3
3.04,2.49037767156226,-4.41304823494512,3
3.06,2.40211670686335,-4.38554823494512,3
3.08,2.31440574216445,-4.35804823494512,3
3.1,2.22724477746555,-4.33054823494512,3
3.12,2.14063381276665,-4.30304823494512,3
3.14,2.05457284806775,-4.27554823494512,3
3.16,1.96906188336884,-4.24804823494512,3
3.18,1.88410091866994,-4.22054823494512,3
3.2,1.79968995397104,-4.19304823494512,3
3.22,1.71582898927214,-4.16554823494512,3
3.24,1.63251802457323,-4.13804823494512,3
3.26,1.54975705987433,-4.11054823494512,3
3.28,1.46754609517543,-4.08304823494512,3
3.3,1.38588513047653,-4.05554823494512,3
3.32,1.30477416577762,-4.02804823494512,3
3.34,1.22421320107872,-4.00054823494512,3
3.36,1.14420223637982,-3.97304823494512,3
3.38,1.06474127168092,-3.94554823494512,3
3.4,0.985830306982013,-3.91804823494512,3
3.42,0.907469342283111,-3.89054823494512,3
3.44,0.829658377584208,-3.86304823494512,3
3.46,0.752397412885306,-3.83554823494512,3
3.48,0.675686448186403,-3.80804823494512,3
3.5,0.599525483487501,-3.78054823494512,3
3.52,0.523914518788599,-3.75304823494512,3
3.54,0.448853554089696,-3.72554823494512,3
3.56,0.374342589390794,-3.69804823494512,3
3.58,0.300381624691891,-3.67054823494512,3
3.6,0.226970659992988,-3.64304823494512,3
3.62,0.154109695294086,-3.61554823494513,3
3.64,0.0817987305951835,-3.58804823494513,3
3.66,0.010037765896281,-3.56054823494513,3
3.68,-0.0611731988026216,-3.53304823494513,3
