0.0,-30.0,0.0,0.0,0.0,0.0,0.0
0.0,-29.97,0.0,0.0,0.0,0.0,2.1638248061584598e-5
0.001,-29.939999999999998,0.0,1.446717103226547e-6,1.113283256578143e-6,0.0,4.3276496123169196e-5
0.002,-29.909999999999997,1.446717103226547e-9,4.300458935927262e-6,3.3337453174325483e-6,1.113283256578143e-9,6.491474418475379e-5
0.003,-29.879999999999995,5.780574536851153e-9,8.521888021893899e-6,6.655315157219301e-6,4.447028574010691e-9,8.655299224633839e-5
0.004,-29.849999999999994,1.4435873415965374e-8,1.4072019253069188e-5,1.1071955001172594e-5,1.1102343731229993e-8,0.000108191240307923
0.005,-29.819999999999993,2.884096298097146e-8,2.091221737593042e-5,1.6577660149340646e-5,2.217429873240259e-8,0.0001298294883695076
0.006,-29.789999999999992,5.0418409318873954e-8,2.900419449357712e-5,2.3166458801444866e-5,3.8751958881743234e-8,0.0001514677364310922
0.007,-29.759999999999994,8.058516257890335e-8,3.8310007583449884e-5,3.0832411882369335e-5,6.19184176831881e-8,0.0001731059844926768
0.008,-29.729999999999997,1.207527226928488e-7,4.879205603060707e-5,3.956961286828742e-5,9.275082956555744e-8,0.00019474423255426142
0.009000000000000001,-29.700000000000003,1.7232730361042239e-7,6.0413079176485795e-5,4.937218761343178e-5,1.3232044243384485e-7,0.00021638248061584602
0.010000000000000002,-29.670000000000012,2.36709996059923e-7,7.313615388307341e-5,6.0234294177514054e-5,1.8169263004727663e-7,0.00023802072867743062
0.011000000000000003,-29.640000000000025,3.1529692884441344e-7,8.692469211241538e-5,7.215012265379972e-5,2.419269242247907e-7,0.0002596589767390152
0.012000000000000004,-29.610000000000046,4.094794286835699e-7,0.0001017424385213853,8.511389499784376e-5,3.140770468785904e-7,0.0002812972248005998
0.013000000000000005,-29.58000000000008,5.206441786113078e-7,0.00011755346807164257,9.91198648568922e-5,3.991909418764342e-7,0.0003029354728621844
0.014000000000000005,-29.55000000000013,6.501733749392337e-7,0.00013432218365470294,0.00011416231739995427,4.983108067333264e-7,0.000324573720923769
0.015000000000000006,-29.5200000000002,7.994448827959191e-7,0.00015201331373204734,0.00013023556914855,6.124731241332806e-7,0.0003462119689853536
0.016000000000000007,-29.490000000000297,9.698323902519351e-7,0.0001705919099901937,0.00014733396780813705,7.427086932818306e-7,0.0003678502170469382
0.017000000000000008,-29.46000000000043,1.1627055610405346e-6,0.00019002334501065703,0.00016545189210022152,8.900426610899676e-7,0.00038948846510852283
0.01800000000000001,-29.43000000000061,1.379430185883812e-6,0.00021027330995472215,0.00018458375159515568,1.0554945531901891e-6,0.00041112671317010744
0.01900000000000001,-29.400000000000848,1.6213683324341168e-6,0.00023130781226295426,0.00020472398654562674,1.2400783047853449e-6,0.00043276496123169204
0.02000000000000001,-29.37000000000116,1.889878493840444e-6,0.0002530931733693714,0.00022586706772083966,1.4448022913309716e-6,0.00045440320929327664
0.02100000000000001,-29.340000000001556,2.1863157359494652e-6,0.0002755960264302039,0.0002480074962413971,1.6706693590518114e-6,0.00047604145735486125
0.022000000000000013,-29.31000000000206,2.5120318431508153e-6,0.0002987833140671652,0.0002711398034148794,1.9186768552932084e-6,0.0004976797054164459
0.023000000000000013,-29.280000000002687,2.8683754628761917e-6,0.00032262228612515813,0.00029525855057212664,2.189816658708088e-6,0.0005193179534780304
0.024000000000000014,-29.250000000003464,3.2566922487617663e-6,0.00034708049744434195,0.0003203583289042265,2.485075209280215e-6,0.000540956201539615
0.025000000000000015,-29.22000000000442,3.6783250024833664e-6,0.0003721258056464838,0.00034643375930020826,2.8054335381844416e-6,0.0005625944496011995
0.026000000000000016,-29.19000000000558,4.134613814273809e-6,0.0003977263689355196,0.00037347949218544634,3.15186729748465e-6,0.0005842326976627841
0.027000000000000017,-29.16000000000698,4.626896202131736e-6,0.00042385064391224896,0.0004014902073607748,3.5253467896700964e-6,0.0006058709457243686
0.028000000000000018,-29.13000000000866,5.156507249731235e-6,0.0004504673834030881,0.00043046061384231413,3.9268369970308715e-6,0.0006275091937859532
0.02900000000000002,-29.10000000001066,5.724779743041474e-6,0.000477545634302806,0.0004603854497020117,4.357297610873185e-6,0.0006491474418475377
0.03000000000000002,-29.070000000013025,6.3330443056655285e-6,0.0005050547354311681,0.0004912594819088978,4.817683060575197e-6,0.0006707856899091223
0.03100000000000002,-29.040000000015805,6.982629532907532e-6,0.0005329643154034128,0.0005230775061710578,5.308942542484095e-6,0.0006924239379707068
0.03200000000000002,-29.01000000001906,7.674862124577209e-6,0.0005612442905144847,0.0005558343467783213,5.832020048655153e-6,0.0007140621860322914
0.03300000000000002,-28.98000000002284,8.411067016540812e-6,0.0005898648626369501,0.0005895248564456692,6.387854395433474e-6,0.0007357004340938759
0.03400000000000002,-28.95000000002722,9.192567511027427e-6,0.0006187965171325204,0.0006241439161573597,6.977379251879144e-6,0.0007573386821554605
0.035000000000000024,-28.920000000032267,1.002068540569956e-5,0.0006480100207771069,0.0006596864350117731,7.601523168036503e-6,0.000778976930217045
0.036000000000000025,-28.89000000003806,1.0896741121496845e-5,0.000677476419699334,0.0006961473500669757,8.261209603048276e-6,0.0008006151782786296
0.037000000000000026,-28.860000000044682,1.1822053829261689e-5,0.0007071670373324348,0.000733521626187004,8.957356953115252e-6,0.0008222534263402141
0.03800000000000003,-28.83000000005222,1.2797941575155619e-5,0.000737053472379456,0.0007718042558888683,9.690878579302255e-6,0.0008438916744017987
0.03900000000000003,-28.80000000006077,1.3825721404874982e-5,0.0007671075967916963,0.0008109902591902753,1.0462682835191123e-5,0.0008655299224633832
0.04000000000000003,-28.77000000007044,1.4906709486674698e-5,0.0007973015537603054,0.0008510746834580711,1.1273673094381398e-5,0.0008871681705249678
0.04100000000000003,-28.740000000081334,1.6042221233208615e-5,0.0008276077557209692,0.0008920526032574033,1.2124747777839469e-5,0.0009088064185865523
0.04200000000000003,-28.710000000093572,1.7233571422195022e-5,0.0008579988823716063,0.0009339191202016011,1.3016800381096873e-5,0.0009304446666481369
0.04300000000000003,-28.68000000010728,1.8482074315915818e-5,0.0008884478787030049,0.0009766693628027747,1.3950719501298475e-5,0.0009520829147097214
0.04400000000000003,-28.650000000122596,1.9789043779557744e-5,0.0009189279530423228,0.0010202984863231315,1.492738886410125e-5,0.000973721162771306
0.04500000000000003,-28.620000000139655,2.1155793398404094e-5,0.0009494125751093814,0.0010648016726270105,1.5947687350424382e-5,0.0009953594108328906
0.046000000000000034,-28.59000000015861,2.2583636593885194e-5,0.0009798754740856764,0.0011101741300336314,1.7012489023051392e-5,0.0010169976588944752
0.047000000000000035,-28.560000000179624,2.4073886738495994e-5,0.0010102906366960367,0.0011564110931705604,1.8122663153085024e-5,0.0010386359069560597
0.048000000000000036,-28.53000000020286,2.5627857269588915e-5,0.0010406323053028543,0.0012035078228278895,1.9279074246255583e-5,0.0010602741550176443
0.04900000000000004,-28.5000000002285,2.7246861802050214e-5,0.0010708749760128173,0.0012514596058131294,2.0482582069083472e-5,0.0010819124030792288
0.05000000000000004,-28.47000000025673,2.8932214239867935e-5,0.00110099339679607,0.0013002617548068143,2.1734041674896602e-5,0.00121599066373238
0.05100000000000004,-28.440000000287743,3.0685228886599536e-5,0.0011384773879933167,0.0013556924429611744,2.3034303429703418e-5,0.001350068924385531
0.05200000000000004,-28.410000000321926,3.251473537712082e-5,0.0011830951987402472,0.001417714695061578,2.4389995872664593e-5,0.0014841471850386822
0.05300000000000004,-28.380000000359704,3.442953045161656e-5,0.0012346171057438498,0.0014862916732697573,2.580771056772617e-5,0.0016182254456918333
0.05400000000000004,-28.350000000401558,3.64383788738951e-5,0.0012928154027264749,0.001561386678168855,2.729400224099593e-5,0.0017523037063449844
0.05500000000000004,-28.32000000044802,3.855001434326824e-5,0.001357464389792128,0.0016429631497319973,2.8855388919164784e-5,0.0018863819669981356
0.05600000000000004,-28.290000000499678,4.0773140399950046e-5,0.001428340362720134,0.0017309846682167563,3.049835206889678e-5,0.0020204602276512867
0.057000000000000044,-28.26000000055719,4.3116431323930957e-5,0.0015052216021911654,0.0018254149549877983,3.2229336737113534e-5,0.002154538488304438
0.058000000000000045,-28.230000000621285,4.558853302728638e-5,0.0015878883629504663,0.0019262178732699655,3.4054751692101335e-5,0.002288616748957589
0.059000000000000045,-28.200000000692757,4.8198063939881664e-5,0.001676122862912967,0.002033357428833971,3.59809695653713e-5,0.00242269500961074
0.060000000000000046,-28.170000000772486,5.095361588843788e-5,0.0017697092722148288,0.0021467977706168375,3.801432699420527e-5,0.002556773270263891
0.06100000000000005,-28.140000000861438,5.3863754968925506e-5,0.0018684337022158264,0.0022665031912791544,4.016112476482211e-5,0.0026908515309170423
0.06200000000000005,-28.11000000096067,5.69370224122553e-5,0.001972084194456828,0.002392438127701167,4.242762795610126e-5,0.0028249297915701934
0.06300000000000004,-28.080000001071344,6.018193544323832e-5,0.002080450709576506,0.0025245671614196707,4.4820066083802426e-5,0.0029590080522233445
0.06400000000000004,-28.05000000119472,6.360698813278907e-5,0.0021933251161912726,0.0026628550190076162,4.7344633245222094e-5,0.0030930863128764956
0.06500000000000004,-28.020000001332185,6.72206522433482e-5,0.0023105011797423147,0.002807266572398296,5.000748826422971e-5,0.0032271645735296468
0.06600000000000004,-27.99000000148524,7.103137806750313e-5,0.002431774551313462,0.0029577668391559194,5.281475483662801e-5,0.003361242834182798
0.06700000000000005,-27.960000001655512,7.504759525978724e-5,0.00255694275642352,0.0031143209826943446,5.577252167578393e-5,0.003495321094835949
0.06800000000000005,-27.93000000184478,7.927771366164007e-5,0.0026858051837965586,0.0032768943124456816,5.888684265847828e-5,0.0036293993554891
0.06900000000000005,-27.900000002054952,8.373012411951325e-5,0.002818163074113548,0.00344545228398044,6.216373697092396e-5,0.0037634776161422513
